Date,Stationary1,Stationary2,Stationary3,Stationary4,Stationary5,Stationary6,Stationary7,Stationary8,Stationary9,Stationary10
12/21/2022,1355.195479,10.0777293,1319.44722,825.6267501,9.14104679,1285.943083,1163.99736,1227.883794,3882.081676,1329.120713
12/22/2022,1355.233764,9.760777446,1319.505087,825.5741763,8.252584641,1285.9869,1164.045809,1228.052035,3882.511032,1329.173708
12/23/2022,1355.426849,10.13409161,1319.706642,825.7633995,10.10340002,1286.151843,1164.235016,1228.282261,3882.807425,1329.298495
12/24/2022,1355.564595,10.48116518,1319.918198,825.8958878,11.0827204,1286.347914,1164.636001,1228.399612,3882.753484,1329.481197
12/25/2022,1355.846039,10.45899346,1320.196511,825.8940553,11.83124751,1286.600368,1164.943075,1228.94386,3883.115834,1329.830196
12/26/2022,1356.038203,10.96534526,1320.377613,825.7424544,10.25262543,1286.687568,1165.028644,1229.219864,3883.242916,1330.069768
12/27/2022,1356.016361,10.91549059,1320.354928,825.8498234,11.36593768,1286.713038,1165.041946,1229.06122,3883.377628,1330.054031
12/28/2022,1356.038584,11.55597421,1320.422991,825.7949585,10.99890183,1286.748629,1165.068697,1229.100434,3883.432803,1330.068379
12/29/2022,1356.038108,11.24828754,1320.403298,825.7357074,9.719158079,1286.670396,1165.003258,1229.086588,3883.661079,1330.099304
12/30/2022,1356.185657,11.76489604,1320.514881,825.8359546,11.68846601,1286.937466,1165.092135,1229.294414,3883.662574,1330.307178
12/31/2022,1356.682579,12.31748597,1321.029111,826.1213284,13.91289355,1287.437113,1165.546625,1229.759275,3884.195738,1330.866961
1/1/2023,1356.66143,11.90557003,1321.005421,826.0331363,11.98412546,1287.408814,1165.461773,1229.637701,3884.2562,1330.898481
1/2/2023,1356.757309,11.97996753,1321.193368,826.1506389,11.76360947,1287.647051,1165.530015,1229.657714,3884.379153,1330.994537
1/3/2023,1356.755376,11.77068017,1321.152595,825.8568315,9.431759877,1287.522579,1165.448246,1229.546862,3884.233466,1330.887248
1/4/2023,1356.877628,12.1348031,1321.343782,826.0610465,12.42718177,1287.686196,1165.594543,1229.652883,3884.454993,1330.999359
1/5/2023,1356.743987,11.90059338,1321.182661,825.9760243,10.34296373,1287.502175,1165.538835,1229.557002,3884.307332,1330.905618
1/6/2023,1356.76066,11.85590613,1321.227596,826.0845293,11.06950571,1287.545028,1165.651109,1229.617925,3884.467196,1330.954645
1/7/2023,1356.547586,11.48378184,1321.036453,825.862943,11.56627668,1287.259241,1165.420204,1229.416858,3884.194216,1330.706246
1/8/2023,1356.778552,11.78408234,1321.233844,826.0754314,12.43889435,1287.541455,1165.597166,1229.711065,3884.491164,1331.011103
1/9/2023,1356.64051,11.62876878,1321.151965,826.0140766,11.8523996,1287.325322,1165.495421,1229.555027,3884.34813,1330.878909
1/10/2023,1356.638418,11.61379565,1321.143986,826.0469371,11.39468452,1287.291938,1165.482071,1229.509564,3884.366717,1330.885572
1/11/2023,1356.614498,11.36821489,1321.074832,825.9736871,10.60422414,1287.234364,1165.491351,1229.484103,3884.325425,1330.943671
1/12/2023,1356.643383,11.22528459,1321.112339,826.102262,12.42888686,1287.273425,1165.504762,1229.593378,3884.546985,1330.962853
1/13/2023,1356.602797,11.44519279,1321.162735,826.3323853,13.37320106,1287.257884,1165.496397,1229.583757,3884.393558,1330.970952
1/14/2023,1356.656892,11.29433761,1321.278546,826.1574174,11.72588682,1287.313306,1165.655974,1229.578108,3884.364507,1331.100048
1/15/2023,1356.511516,10.9053591,1321.115143,826.000052,11.09811317,1287.289232,1165.602271,1229.438275,3884.354557,1330.93697
1/16/2023,1356.122944,10.10382385,1320.915549,825.4816528,8.53030094,1286.860031,1165.366315,1229.192528,3884.365754,1330.786415
1/17/2023,1356.167231,10.36969268,1320.947625,825.6654609,9.382619183,1286.915866,1165.415456,1229.234315,3884.557655,1330.833396
1/18/2023,1356.151262,10.31680536,1320.930284,825.4380424,10.6589041,1286.86471,1165.391331,1229.167629,3884.146474,1330.77442
1/19/2023,1355.866238,9.740696971,1320.707473,825.7167664,9.706667489,1286.594806,1165.21437,1228.927063,3884.628904,1330.645885
1/20/2023,1355.991291,10.11547177,1320.882661,825.769641,11.00781255,1286.759988,1165.315403,1229.102065,3884.395421,1330.81776
1/21/2023,1355.865088,10.0050172,1320.775623,825.8379915,12.55153387,1286.594133,1165.247585,1229.016714,3884.476328,1330.711275
1/22/2023,1355.821978,10.22749252,1320.722305,825.8693784,11.23667575,1286.553564,1165.108355,1228.982566,3884.342547,1330.679652
1/23/2023,1355.821283,10.22812331,1320.668633,825.8155381,11.55162935,1286.463504,1165.071872,1229.006834,3884.155504,1330.636935
1/24/2023,1355.835358,10.27805327,1320.659926,825.829701,10.84931529,1286.460618,1165.02082,1228.993011,3884.199887,1330.676511
1/25/2023,1355.767759,10.16355127,1320.596306,825.8497704,11.35953508,1286.4343,1164.953312,1228.857508,3884.139807,1330.588377
1/26/2023,1355.920691,10.17594646,1320.673817,825.9016862,11.59508407,1286.574385,1164.998566,1229.173394,3884.2942,1330.677411
1/27/2023,1355.657022,9.977533052,1320.464913,825.8944491,12.31431927,1286.303155,1164.788603,1229.027189,3884.054296,1330.414565
1/28/2023,1355.270842,9.705307075,1320.147051,825.8087862,11.05437889,1285.90898,1164.349528,1228.675119,3883.693102,1330.157979
1/29/2023,1355.278983,9.776509954,1320.163395,825.8205275,10.8612149,1285.997898,1164.387051,1228.556535,3883.736379,1330.268486
1/30/2023,1355.195645,9.589062966,1320.03514,825.7963084,10.6850629,1285.912482,1164.341346,1228.491814,3883.531516,1330.16501
1/31/2023,1355.228422,9.697981845,1320.062367,825.710137,10.22406341,1285.9237,1164.373921,1228.443813,3883.425844,1330.190712
2/1/2023,1355.298084,9.716953984,1320.077667,825.6988091,10.33810753,1285.998829,1164.398802,1228.450638,3883.413116,1330.225384
2/2/2023,1355.460515,9.817907441,1320.247764,825.7547819,11.32437801,1286.210304,1164.731799,1228.675124,3883.59266,1330.346539
2/3/2023,1355.430163,9.749742438,1320.284934,825.8447598,11.42170585,1286.227464,1165.104803,1228.598708,3883.731508,1330.328069
2/4/2023,1355.639621,9.989511402,1320.44923,825.9484919,10.67754649,1286.330952,1165.126461,1228.655402,3883.596979,1330.498502
2/5/2023,1355.569934,9.869311606,1320.284853,825.9360143,9.9965208,1286.234695,1165.046782,1228.447321,3883.467722,1330.411125
2/6/2023,1355.756264,9.965465212,1320.348231,826.011491,12.8355763,1286.350824,1165.1143,1228.583659,3883.551796,1330.442796
2/7/2023,1355.948728,9.949922355,1320.547821,825.9639347,11.5887522,1286.534717,1165.217047,1228.772211,3883.875958,1330.673345
2/8/2023,1356.279643,10.08291631,1320.703784,826.2395043,11.78451783,1286.738515,1165.517387,1228.861166,3884.347358,1330.827004
2/9/2023,1356.636474,10.26005108,1320.790533,826.2644868,12.2486293,1286.879576,1165.936576,1228.964504,3884.216289,1330.984906
2/10/2023,1356.847062,10.46519087,1321.043361,826.2812384,11.36301309,1287.031375,1166.034308,1229.113012,3884.363507,1331.197443
2/11/2023,1356.740912,10.64174821,1321.666725,826.6225573,13.70368594,1287.123714,1165.970436,1229.312798,3884.394939,1331.192971
2/12/2023,1356.935842,11.06738001,1321.658286,826.7033115,12.28390402,1287.309906,1166.103921,1229.41583,3884.474945,1331.435803
2/13/2023,1357.320337,11.65920871,1321.934849,826.9927497,13.0155143,1287.626412,1166.557628,1229.703557,3885.029897,1331.689909
2/14/2023,1357.336266,12.17492651,1322.088222,827.2882041,15.64668839,1288.132338,1167.605049,1229.759565,3884.646201,1331.871179
2/15/2023,1357.599711,12.06668242,1322.33725,827.1661828,14.20891204,1288.320808,1167.600248,1229.887392,3884.914316,1332.209263
2/16/2023,1357.259906,11.98852251,1321.997523,827.301198,14.37540786,1287.893792,1167.443478,1229.605911,3884.386276,1331.958144
2/17/2023,1357.170117,11.94258106,1322.055715,827.1375641,14.28587663,1287.999471,1167.287157,1229.592551,3884.099292,1331.899738
2/18/2023,1356.757769,11.6134828,1321.603402,826.9396425,11.21597429,1287.568167,1166.775836,1229.34641,3883.887185,1331.665721
2/19/2023,1356.970594,11.8320028,1321.736865,827.2469176,12.25196683,1287.756876,1166.921874,1229.57387,3884.238998,1331.803975
2/20/2023,1357.531107,12.63006577,1322.246508,827.9089604,14.5434497,1288.374957,1167.87335,1230.020155,3884.975324,1332.30596
2/21/2023,1357.643254,12.5518635,1322.153121,827.4189171,12.44845932,1288.418146,1167.745471,1229.938548,3884.413365,1332.309391
2/22/2023,1357.770084,12.76976397,1322.282458,827.5359452,13.81087607,1288.398974,1167.691489,1229.925937,3884.661764,1332.294466
2/23/2023,1357.714513,12.85476294,1322.39069,827.4385934,12.81807108,1288.706002,1167.679911,1230.202014,3884.410383,1332.284657
2/24/2023,1357.392325,12.45481831,1322.066768,827.2103094,10.64893936,1288.248477,1167.302112,1229.886609,3884.38969,1332.009051
2/25/2023,1357.646626,12.77677139,1322.306006,827.5343149,12.50013841,1288.509952,1167.686138,1230.071941,3884.65475,1332.199619
2/26/2023,1357.612061,12.73624325,1322.253235,827.4133688,14.03596559,1288.454624,1167.536767,1229.859051,3884.2798,1331.99974
2/27/2023,1357.869629,12.80005672,1323.106859,827.4468541,13.10015386,1288.669142,1167.663755,1230.016588,3884.617596,1332.144327
